书名,作者,时间,rar下载,txt下载,相关度,介绍
剪不断的乡愁,琼瑶,2011/10/22 11:57,https://xiazai.xqishu.com/rar/剪不断的乡愁.rar,https://xiazai.xqishu.com/txt/剪不断的乡愁.txt,0,暂无
翦翦风,琼瑶,2011/10/22 11:57,https://xiazai.xqishu.com/rar/翦翦风.rar,https://xiazai.xqishu.com/txt/翦翦风.txt,0,暂无
江湖寻欢录,梵花若烬,2011/10/26 15:36,https://xiazai.xqishu.com/rar/江湖寻欢录.rar,https://xiazai.xqishu.com/txt/江湖寻欢录.txt,0,jar电子书格式
江山_,倾霜如海,2011/10/21 5:03,https://xiazai.xqishu.com/rar/江山_.rar,https://xiazai.xqishu.com/txt/江山_.txt,0,而这个有着谜样身世的男人_得二五八万说：因为我要娶你为妻。
姜子牙的恋爱课,范烧烧,2011/10/24 19:42,https://xiazai.xqishu.com/rar/姜子牙的恋爱课.rar,https://xiazai.xqishu.com/txt/姜子牙的恋爱课.txt,0,《姜子牙的恋爱课》目录：
僵灵传说,寒风凛冽之中,2011/10/18 3:30,https://xiazai.xqishu.com/rar/僵灵传说.rar,https://xiazai.xqishu.com/txt/僵灵传说.txt,0,冷风成了神尊，眼光自然比冷月和思风要厉害。冷月因为是血梵神甲的主人，对于红月的神甲，有着一定的了解，而且，在不久之前，刚刚完成翅膀之时，他本就想把血梵神甲和血梵星空相互联合起来，但因为时间不够，所以才没有实行。而思风，为了报仇，自然是听冷风的，修炼了漫长岁月的他，自然明白神尊的眼光比大尊的眼光要锐利许多。
降头师,徐旖梦,2011/10/22 1:19,https://xiazai.xqishu.com/rar/降头师.rar,https://xiazai.xqishu.com/txt/降头师.txt,0,暂无
交错时光的爱恋,席绢,2011/10/23 20:29,https://xiazai.xqishu.com/rar/交错时光的爱恋.rar,https://xiazai.xqishu.com/txt/交错时光的爱恋.txt,0,带着梦幻的期待，
教坊犹奏别离歌,陈佰草,2011/10/24 13:46,https://xiazai.xqishu.com/rar/教坊犹奏别离歌.rar,https://xiazai.xqishu.com/txt/教坊犹奏别离歌.txt,0,生于现世的苏静是个不讨人欢喜默默无闻的姑娘，在她的爱人结婚的那一日，她却在花房神奇地穿越千年，恰附身于唐时教坊中人苏静娘。苏静有了静娘的身，以及自己现世的记忆。在选择回到现世还是留在唐时，找回静娘记忆之间，她选择后者。于是寻常又琐碎的岁月开始了。在乐师陈芜夜的琴声里，旧的记忆剥离，新的记忆注入，每一次都是疼痛不堪又神奇地和南诏国大王子凤迦异恋爱，后来，再后来
借刀杀人,伊恩·弗莱明,2011/10/22 19:28,https://xiazai.xqishu.com/rar/借刀杀人.rar,https://xiazai.xqishu.com/txt/借刀杀人.txt,0,暂无
今生只为你,席绢,2011/10/23 16:57,https://xiazai.xqishu.com/rar/今生只为你.rar,https://xiazai.xqishu.com/txt/今生只为你.txt,0,江青云一向讨厌雷拓。大概是因为身分的悬殊——她的父母是雷家的帮佣。
今生住定,席绢,2011/10/23 16:57,https://xiazai.xqishu.com/rar/今生住定.rar,https://xiazai.xqishu.com/txt/今生住定.txt,0,请问现在是怎样？有人这样卖房子的吗？
金冠天使,岑凯伦,2011/10/21 5:05,https://xiazai.xqishu.com/rar/金冠天使.rar,https://xiazai.xqishu.com/txt/金冠天使.txt,0,东南亚某富豪的爱女王恬英为逃婚偷渡到了香港，化名田瑛，
金钱至上,夕阳挽月,2011/10/21 5:04,https://xiazai.xqishu.com/rar/金钱至上.rar,https://xiazai.xqishu.com/txt/金钱至上.txt,0,什么？谁？哪个家伙不要命，居然敢说我这个英俊潇洒、卓尔不凡、人见人爱、花见花开的美少年是小白脸。我承认自己是懒了一点，但咱好说也是世界杀手排行榜，稳占第二的天才杀手——魅杀。
金枪人,伊恩·弗莱明,2011/10/22 19:28,https://xiazai.xqishu.com/rar/金枪人.rar,https://xiazai.xqishu.com/txt/金枪人.txt,0,暂无
金手指,伊恩·弗莱明,2011/10/22 19:28,https://xiazai.xqishu.com/rar/金手指.rar,https://xiazai.xqishu.com/txt/金手指.txt,0,暂无
金锁姻缘,于晴,2011/10/23 16:57,https://xiazai.xqishu.com/rar/金锁姻缘.rar,https://xiazai.xqishu.com/txt/金锁姻缘.txt,0,一段奇缘促使她穿越了数百年的时空
金鱼花火,茶不二,2011/10/24 19:42,https://xiazai.xqishu.com/rar/金鱼花火.rar,https://xiazai.xqishu.com/txt/金鱼花火.txt,0,但请你爱我
金盏花,琼瑶,2011/10/22 11:57,https://xiazai.xqishu.com/rar/金盏花.rar,https://xiazai.xqishu.com/txt/金盏花.txt,0,暂无
金枝玉叶,灯火阑珊,2011/10/21 9:25,https://xiazai.xqishu.com/rar/金枝玉叶.rar,https://xiazai.xqishu.com/txt/金枝玉叶.txt,0,暂无
禁果之味,张小娴,2011/10/26 15:36,https://xiazai.xqishu.com/rar/禁果之味.rar,https://xiazai.xqishu.com/txt/禁果之味.txt,0,jar电子书格式
禁龙阁,程镜恩,2011/10/24 13:46,https://xiazai.xqishu.com/rar/禁龙阁.rar,https://xiazai.xqishu.com/txt/禁龙阁.txt,0,可是这个阴森恐怖的禁龙阁到底是怎么回事啊？好端端的做着我的买卖，干嘛无缘无故的把人抓来做试验？！我说过我没有妖术啦，那都是骗钱的借口，千万别当真啊
镜中缘,冷海隐士,2011/10/24 6:15,https://xiazai.xqishu.com/rar/镜中缘.rar,https://xiazai.xqishu.com/txt/镜中缘.txt,0,"镜中缘??尽虚幻??夜无眠??空思念?月缺尚能圆??镜碎还有谁人捡?问世间?谁主尘缘?梦中盼缠绵?相思涌不断?镜中世界??虚虚幻幻??偏有人为它痴为它恋?不知几时??泪湿面----------军旅与爱情的完美写真,它将告诉你什么是真正的爱情,什么是真正的责任,想了解..."
纠缠之与卿共此一生,彼岸萧声莫,2011/10/22 1:17,https://xiazai.xqishu.com/rar/纠缠之与卿共此一生.rar,https://xiazai.xqishu.com/txt/纠缠之与卿共此一生.txt,0,暂无
九重天下,殁情,2012/2/22 12:39,https://xiazai.xqishu.com/rar/九重天下.rar,https://xiazai.xqishu.com/txt/九重天下.txt,0,在他们的世界里没有他和他只有他们，讲述一个寻找灵魂的另一半的故事。掌管桃花的仙君外热内冷不知情为何物；徜徉在人间的妖物对人世一知半解。平生不会相思，才会相思，便害相思。证候来时，正是何时？
救世,莫争,2011/10/24 6:15,https://xiazai.xqishu.com/rar/救世.rar,https://xiazai.xqishu.com/txt/救世.txt,0,世界乱不乱？乱！心都乱了！世界怎么会太平！谁是救世主？这世上根本就没有救世主！如果真有——那只能是你自己！我要用什么来拯救世界？用爱！可是我连心都没有，怎么可能有爱！有！当你相信有，你就有了！心是一种很奇怪的东西，有时容不下一粒沙，有时又容得下整个宇宙！那么我可以再爱一次吗？不可以！当不再唯一，它就不再是爱！你可能一生中爱过无数的人，却感觉始终没有爱过。也可能一辈子只爱了一个人，却感觉真爱至死不渝！...?
就爱耍心机,席娟,2011/10/24 13:46,https://xiazai.xqishu.com/rar/就爱耍心机.rar,https://xiazai.xqishu.com/txt/就爱耍心机.txt,0,一个难以亲近、原则多且不容冒犯的贵公子。
聚散两依依,琼瑶,2011/10/22 11:57,https://xiazai.xqishu.com/rar/聚散两依依.rar,https://xiazai.xqishu.com/txt/聚散两依依.txt,0,暂无
绝代名妓,沙砾,2011/10/27 1:22,https://xiazai.xqishu.com/rar/绝代名妓.rar,https://xiazai.xqishu.com/txt/绝代名妓.txt,0,jar电子书格式
绝梦谣,姬流觞,2015/4/17 20:11,https://xiazai.xqishu.com/rar/绝梦谣.rar,https://xiazai.xqishu.com/txt/绝梦谣.txt,0,暂无
绝色王妃闹古代,小_粥,2011/10/23 20:29,https://xiazai.xqishu.com/rar/绝色王妃闹古代.rar,https://xiazai.xqishu.com/txt/绝色王妃闹古代.txt,0,没办法，水叫某女人偏偏就是那么出众呢？
绝世双姝,恶魔的微笑,2011/10/24 13:46,https://xiazai.xqishu.com/rar/绝世双姝.rar,https://xiazai.xqishu.com/txt/绝世双姝.txt,0,她具有观察眼，她具有七窍心，穿越时空凭各自的聪颖连破奇案。观察眼看不清自己的情路险，七窍心想不透情路难，最终和她们相遇的又会是谁呢？
绝望的悲伤,fengking520,2011/10/24 6:15,https://xiazai.xqishu.com/rar/绝望的悲伤.rar,https://xiazai.xqishu.com/txt/绝望的悲伤.txt,0,类别：千千心结
君须怜我,席绢,2011/10/23 16:57,https://xiazai.xqishu.com/rar/君须怜我.rar,https://xiazai.xqishu.com/txt/君须怜我.txt,0,姥姥的血咒，教她打出世娘胎便失去了明眸，因而，自小她便__了依附那_文_雅的二表哥；___情，只因他_呵疼他一_子
砍断魔爪,伊恩·弗莱明,2011/10/22 11:55,https://xiazai.xqishu.com/rar/砍断魔爪.rar,https://xiazai.xqishu.com/txt/砍断魔爪.txt,0,暂无
看我一眼呀，笨蛋！,独奏,2011/10/26 15:36,https://xiazai.xqishu.com/rar/看我一眼呀，笨蛋！.rar,https://xiazai.xqishu.com/txt/看我一眼呀，笨蛋！.txt,0,jar电子书格式
跨过千年来爱你,秋夜雨寒,2015/4/17 15:02,https://xiazai.xqishu.com/rar/跨过千年来爱你.rar,https://xiazai.xqishu.com/txt/跨过千年来爱你.txt,0,"白敏,一个现代女子,无意中回到了千年之前的大兴王朝,以慕容枫的身份嫁给了当朝的四太子司马锐,一个顽劣不堪的男子,相识.相知.相恋,冥冥中注定的天意可否让真爱不悔,能否不枉这千年而来的约定"
狂狷峻男,辰云,2011/10/26 15:36,https://xiazai.xqishu.com/rar/狂狷峻男.rar,https://xiazai.xqishu.com/txt/狂狷峻男.txt,0,因不悦被预言红鸾星将动而飙车，
旷世恶君,萧宣,2011/10/23 20:30,https://xiazai.xqishu.com/rar/旷世恶君.rar,https://xiazai.xqishu.com/txt/旷世恶君.txt,0,类别：奇幻架空
懒者无敌,随风迁徙,2011/10/25 12:45,https://xiazai.xqishu.com/rar/懒者无敌.rar,https://xiazai.xqishu.com/txt/懒者无敌.txt,0,最无敌的是懒人，因为他们没兴趣去比试争斗，所以，当然没有敌人了，至少是没有能让他们觉得可以当成敌人的人。?
狼嚎,九把刀,2011/10/22 11:56,https://xiazai.xqishu.com/rar/狼嚎.rar,https://xiazai.xqishu.com/txt/狼嚎.txt,0,暂无
狼之穿越,欠月,2011/10/25 12:45,https://xiazai.xqishu.com/rar/狼之穿越.rar,https://xiazai.xqishu.com/txt/狼之穿越.txt,0,可怜的帅哥被女主耍的好搞笑！?
浪花,琼瑶,2011/10/22 1:16,https://xiazai.xqishu.com/rar/浪花.rar,https://xiazai.xqishu.com/txt/浪花.txt,0,暂无
浪龙戏凤,于晴,2011/10/23 16:57,https://xiazai.xqishu.com/rar/浪龙戏凤.rar,https://xiazai.xqishu.com/txt/浪龙戏凤.txt,0,「皇帝」？这行业好像还不赖！?
浪漫法老王,风蝶衣,2011/10/24 0:57,https://xiazai.xqishu.com/rar/浪漫法老王.rar,https://xiazai.xqishu.com/txt/浪漫法老王.txt,0,一个遥远的古老传说
浪漫一生又何妨,席绢,2011/10/23 16:57,https://xiazai.xqishu.com/rar/浪漫一生又何妨.rar,https://xiazai.xqishu.com/txt/浪漫一生又何妨.txt,0,二十五年前，娥媚一念之仁收留了飞扬，
浪漫之夜,古灵,2011/10/24 0:57,https://xiazai.xqishu.com/rar/浪漫之夜.rar,https://xiazai.xqishu.com/txt/浪漫之夜.txt,0,为了杜绝大家对她老公的不实猜测，她决定来个有问必答，
老板是极品！,南绫,2011/10/18 3:29,https://xiazai.xqishu.com/rar/老板是极品！.rar,https://xiazai.xqishu.com/txt/老板是极品！.txt,0,作者的话：《妖孽》里的阿措是表面上冷傲，骨子里卑微，可以为爱低入尘埃的男人。
老大徒伤悲,月下桑,2011/10/21 9:25,https://xiazai.xqishu.com/rar/老大徒伤悲.rar,https://xiazai.xqishu.com/txt/老大徒伤悲.txt,0,暂无
老婆有难,妹子,2011/10/24 13:46,https://xiazai.xqishu.com/rar/老婆有难.rar,https://xiazai.xqishu.com/txt/老婆有难.txt,0,公然和他的前妻钟应伶打情骂俏。?
冷夫的鬼妻,绕月缠,2011/10/18 3:30,https://xiazai.xqishu.com/rar/冷夫的鬼妻.rar,https://xiazai.xqishu.com/txt/冷夫的鬼妻.txt,0,前世的情缘换来了她的炼狱之苦，可她不后悔，甘愿为他受五百年孤苦，酷刑的煎熬。
梨花,岑凯伦,2011/10/21 5:05,https://xiazai.xqishu.com/rar/梨花.rar,https://xiazai.xqishu.com/txt/梨花.txt,0,她从不后悔偷偷爱着他，
怜香惜玉录,十四郎,2011/10/25 12:45,https://xiazai.xqishu.com/rar/怜香惜玉录.rar,https://xiazai.xqishu.com/txt/怜香惜玉录.txt,0,习玉就是喜欢念香。人生初遇，一见倾心，非君不嫁。即便他是个傻子，即便爹爹盛怒，即便众人均是不解，又算得上甚么？阳春三月，蒙蒙细雨，相府千金与来路不明的清俊男子私奔离家。
恋绝秦朝（秦时明月）,吕丹,2011/10/25 12:45,https://xiazai.xqishu.com/rar/恋绝秦朝（秦时明月）.rar,https://xiazai.xqishu.com/txt/恋绝秦朝（秦时明月）.txt,0,她是赵王送给秦王众美女中最平凡的美女
恋上恶男,落声,2011/10/18 3:31,https://xiazai.xqishu.com/rar/恋上恶男.rar,https://xiazai.xqishu.com/txt/恋上恶男.txt,0,她，游戏中被戏称为闲人，生活中被戏称为花瓶，点型的混吃混喝混到死的无志女。上班打游戏、聊天、看GV，下班打游戏、聊天、看GV，非常潇洒的混日子、混工资，直到某天很‘无意’地得罪了BOSS，又惊发现BOSS竟是那个他时，在新仇旧恨之下，杯具洗具餐具就开始混合上演了
恋上红发贼婆子,绿禾,2011/10/27 1:22,https://xiazai.xqishu.com/rar/恋上红发贼婆子.rar,https://xiazai.xqishu.com/txt/恋上红发贼婆子.txt,0,jar电子书格式
恋上一只猫,半个灵魂,2011/10/24 6:15,https://xiazai.xqishu.com/rar/恋上一只猫.rar,https://xiazai.xqishu.com/txt/恋上一只猫.txt,0,地啊！
恋无愁,于晴,2011/10/23 16:57,https://xiazai.xqishu.com/rar/恋无愁.rar,https://xiazai.xqishu.com/txt/恋无愁.txt,0,挽泪小番外篇：恋无愁
恋月狂雷,殇情,2011/10/24 13:46,https://xiazai.xqishu.com/rar/恋月狂雷.rar,https://xiazai.xqishu.com/txt/恋月狂雷.txt,0,让他们结下了一段不解的尘缘。
恋战校园,彭柳蓉,2011/10/23 16:57,https://xiazai.xqishu.com/rar/恋战校园.rar,https://xiazai.xqishu.com/txt/恋战校园.txt,0,“要不要躺下来享受被花瓣埋葬的快感？”唐巧慵懒地拍拍身侧的空地。桃花的暗香似乎连头发和皮肤也沾染了，只是不知道自己会不会像亲爱的桃花一样一寸一寸地化做春泥烂掉。
良缘到,沐水游,2011/10/16 8:07,https://xiazai.xqishu.com/rar/良缘到.rar,https://xiazai.xqishu.com/txt/良缘到.txt,0,能过目不忘的唐芦儿即便回到古代，也生不出什么大野心和大智慧。
凉夏校园纪事,席绢,2011/10/23 16:57,https://xiazai.xqishu.com/rar/凉夏校园纪事.rar,https://xiazai.xqishu.com/txt/凉夏校园纪事.txt,0,「展___」_迎_哥美女?富家子弟__考!
两小无嫌猜,席绢,2011/10/23 16:57,https://xiazai.xqishu.com/rar/两小无嫌猜.rar,https://xiazai.xqishu.com/txt/两小无嫌猜.txt,0,想他堂堂俊帅无匹的狼王子，竟沦落到被叫狗狗的凄惨命运！
烈火柔情,雪悠,2011/10/26 15:36,https://xiazai.xqishu.com/rar/烈火柔情.rar,https://xiazai.xqishu.com/txt/烈火柔情.txt,0,一次意外的绑架案，使我平静的生活不再平静，随之而来发生的每件事，都让我痛苦不已，不知所措，更有一些令人费解的怪异，表面上的幸福暗里却波涛翻涌。究竟是命运弄人，还是身边的人所造成的呢？?
烈火如歌,明晓溪,2011/10/27 1:22,https://xiazai.xqishu.com/rar/烈火如歌.rar,https://xiazai.xqishu.com/txt/烈火如歌.txt,0,jar电子书格式
猎夫金钗,郑妍,2011/10/24 0:57,https://xiazai.xqishu.com/rar/猎夫金钗.rar,https://xiazai.xqishu.com/txt/猎夫金钗.txt,0,老天真爱捉弄人！坐个飞机就莫名其妙跑到连卫生纸都没有的明朝还得努力从无聊的生活中找乐子，唯一的优点只有：她变美了。唉，现下能玩的都被她何妙玉玩遍，不知还有什么有趣的对了！妓院还没去过，就来个“实地考察”吧没想到她扮男人如此失败！进金陵首屈一指的青楼没多久便被花娘识破追着跑躲进无人的房间不多时就被逮着──古代也有帅哥耶！逮到她的青衣男子不仅好看得令她血液逆流，君子之风更让她心折难得遇见如此优的男人，虽是“古人”，但她追、定、了她的情路未免太坎坷！厚着脸皮追到杨逍家却被误会是拜金女，白白受了一顿羞辱之后还无端卷入命案差点没命！没关系。“愈挫愈勇”是她的人生准则，杨逍做定她的相公了
猎人名单,盈风,2011/10/24 6:15,https://xiazai.xqishu.com/rar/猎人名单.rar,https://xiazai.xqishu.com/txt/猎人名单.txt,0,她是畅销作家，
猎杀天使,盈风02,2011/10/21 9:25,https://xiazai.xqishu.com/rar/猎杀天使.rar,https://xiazai.xqishu.com/txt/猎杀天使.txt,0,暂无
邻家的女孩,岑凯伦,2011/10/21 5:05,https://xiazai.xqishu.com/rar/邻家的女孩.rar,https://xiazai.xqishu.com/txt/邻家的女孩.txt,0,名门公子宇希有两个家，邻家各有一个女孩。在宇希的娘，孤苦、善良、可人。宇希为“白雪公主”而堕入情网，“灰姑娘”成了妹妹可是，人生如戏，情路风云变幻，结局却是一片迷离。
林小林的同居生活,水当当,2011/10/24 13:46,https://xiazai.xqishu.com/rar/林小林的同居生活.rar,https://xiazai.xqishu.com/txt/林小林的同居生活.txt,0,陈小丫那年二十三，她最擅长张牙舞爪的扑在我身上喊我小p孩，说自己吃的盐比我吃的米多，说她洗过的碗比我吃过的面条多，说自己看过的女人裸体比我多这三点我都承认，因为我不爱吃面，不爱吃米饭，我喜欢大碗吃菜，那样才是享受人生那样才过瘾，而且我不像她那样可以自由出入大学女生浴室，我唯一见过的女人真实的裸体就是陈小丫这个十恶不赦的小坏蛋的。我喊她小坏蛋的时候她露出极为不乐意的表情，甚至爬到我身上来咬我最敏感的部位，她说：我是女流氓，你说我坏蛋是我最大的亵渎
